price,size,district,rooms,year,dataset_id,source,title,address,link,price_original,size_original
570.0,38.0,Pankow,,2025,recent,ImmobilienScout24,Schöne 1-Zimmer-Wohnung mit EBK Erstbezug,"Wartenberger Weg 2 F, Malchow, Berlin",https://www.immobilienscout24.de/expose/158723004,570 €,38 m²
3636.0,151.5,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Wunderschöne Wohnung in sanierter Stadtvilla + PKW Stellplatz,"Ballenstedter Str. 10, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/154822033,3.636 €,"151,5 m²"
4200.0,143.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Exklusiv möblierte Altbauwohnung nahe des Kurfürstendamms,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159909312,4.200 €,143 m²
6514.59,264.55,Mitte,,2025,recent,ImmobilienScout24,Großzügige familienfreundliche Wohnung mit zwei sonnigen Terrassen,"Voßstr. 26, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/87694085,"6.514,59 €","264,55 m²"
4852.8,228.11,Mitte,,2025,recent,ImmobilienScout24,3 Zimmerwohnung über 2 Etagen im Herzen von Berlin,"Leipziger Str. 129, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/92924595,"4.852,80 €","228,11 m²"
2450.0,86.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Erstbezug in stilvoll sanierter Altbauwohnung          am Olivaer Platz,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159285110,2.450 €,86 m²
1400.0,70.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Modern & zentral – Stilvolle 2-Zimmer-Wohnung in begehrter Lage,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159010169,1.400 €,70 m²
1950.0,53.0,Mitte,,2025,recent,ImmobilienScout24,All Inclusive! Wunderschöne möblierte 2 Zimmer Wohnung-Direkt am Wasser nahe Hauptbahnhof,"Lydia-Rabinowitsch-Straße 20, Moabit, Berlin",https://www.immobilienscout24.de/expose/141609377,1.950 €,53 m²
1158.15,77.21,Reinickendorf,,2025,recent,ImmobilienScout24,Sehr schöne sanierte helle 3-Zimmer Wohnung mit Balkon und gemeinsamen Mietergarten zu vermieten!,"Waldstraße 57, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159879968,"1.158,15 €","77,21 m²"
1100.0,48.0,Treptow-Köpenick,,2025,recent,ImmobilienScout24,7 passende Wohneinheiten: Spreeduett - Erstbezug in Spindlersfeld zum 01.10.2025,"Carl-Spindler-Straße 19, 12555 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/strategis-ag/spreeduett/137392.html,1.100 - 2.500 €,"48,00 - 121,00 m²"
1999.0,121.39,Treptow-Köpenick,,2025,recent,ImmobilienScout24,"Spreeduett - große 4 Zimmer mit Parkett, EBK und 2 Bädern im Erstbezug zum 01.09.2025","Wäscherinnenweg 2, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159561401,1.999 €,"121,39 m²"
1130.0,29.0,Mitte,,2025,recent,ImmobilienScout24,"Hochwertige, 29 m² große 1,5-Zimmerwohnung mit Panoramablick und Concierge Nähe Hauptbahnhof","Lehrter Straße 24 B, Moabit, Berlin",https://www.immobilienscout24.de/expose/158267859,1.130 €,29 m²
1790.0,37.0,Mitte,,2025,recent,ImmobilienScout24,All Inclusive Miete! Wunderschöne 2 Zimmerwohnung in perfekter Mitte Lage am Check Point Charlie,"Charlottenstraße 19, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/143833864,1.790 €,37 m²
1850.0,70.0,Mitte,,2025,recent,ImmobilienScout24,Tolle Neubau 3 Zimmerwohnung in perfekter Mitte-Lage !,"Schützenstraße 41, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159652294,1.850 €,70 m²
3385.0,143.29,Tempelhof-Schöneberg,,2025,recent,ImmobilienScout24,Luxuriöses Penthouse: Exklusive 4-Zimmer-Wohnung mit Dachterasse und Einbauküche,"Friedenauer Höhe 17, Friedenau, Berlin",https://www.immobilienscout24.de/expose/154321207,3.385 €,"143,29 m²"
2250.0,109.29,Mitte,,2025,recent,ImmobilienScout24,Moderne City-Oase im Europaviertel – Ihr neues Zuhause wartet,"George-Stephenson-Straße 20, Moabit, Berlin",https://www.immobilienscout24.de/expose/159107836,2.250 €,"109,29 m²"
1350.0,67.01,Mitte,,2025,recent,ImmobilienScout24,Die Zukunft des Wohnens: Moderne Wohnung im Europaviertel,"Moabit, Berlin",https://www.immobilienscout24.de/expose/159653899,1.350 €,"67,01 m²"
1860.0,88.37,Mitte,,2025,recent,ImmobilienScout24,Komfortables 3-Zimmer-Apartment mit zentraler Anbindung,"Heidestraße 39, Moabit, Berlin",https://www.immobilienscout24.de/expose/159108039,1.860 €,"88,37 m²"
1045.0,40.31,Mitte,,2025,recent,ImmobilienScout24,Wohnen im Zentrum: 1-Raum-Wohnungen für Stadtliebhaber,"Lisa-Fittko-Straße 11, Moabit, Berlin",https://www.immobilienscout24.de/expose/159803205,1.045 €,"40,31 m²"
785.0,35.0,Tiergarten,,2025,recent,ImmobilienScout24,16 passende Wohneinheiten: Wohnen mitten in Mitte – Urbaner Komfort mit perfekter Anbindung,10557 Berlin,https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/mueller-merkle-immobilien-gmbh/europacity-ensembles/137210.html,785 - 2.900 €,"35,00 - 92,00 m²"
2750.0,130.29,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Ruhiges Wohnen im Grunewald nahe Roseneck für 3 Jahre,"Dünkelbergsteig 11, Schmargendorf, Berlin",https://www.immobilienscout24.de/expose/159896585,2.750 €,"130,29 m²"
1050.0,33.44,Mitte,,2025,recent,ImmobilienScout24,5 passende Wohneinheiten: MOA WOOD -,"Stendaler Straße 1, 10559 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/anh-hausbesitz-gmbh-co-kg/moa-wood-stendaler-str-1-10559-berlin/129699.html,1.050 - 1.550 €,"33,44 - 49,37 m²"
1030.0,65.0,Pankow,,2025,recent,ImmobilienScout24,Schöne 2-Zimmer-DG-Wohnung mit EBK,"Wartenberger Weg 2 c, Malchow, Berlin",https://www.immobilienscout24.de/expose/159874490,1.030 €,65 m²
1754.0,95.0,Pankow,,2025,recent,ImmobilienScout24,* EXKLUSIVE PENTHOUSE-WOHNUNG MIT GROßER TERRASSE *  WOHNANLAGE MIOS,"Pölnitzweg 69, Buch, Berlin",https://www.immobilienscout24.de/expose/158727739,1.754 €,95 m²
1990.0,55.0,Mitte,,2025,recent,ImmobilienScout24,All-Inclusive Miete ! Hochwertige 2-Zimmerwohnung im 9. OG am Potsdamer Platz mit Traumblick,"Gabriele-Tergit-Promenade 21, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/159442718,1.990 €,55 m²
995.0,18.92,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,6 passende Wohneinheiten: Vollmöblierte Design-Apartments in Friedrichshain/ Fully furnished design apartments,"Kreutzigerstraße 14, 10247 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/comood-gmbh/savvy-berlin/105761.html,995 - 1.880 €,"18,92 - 70,40 m²"
1237.5,50.0,Tempelhof-Schöneberg,,2025,recent,ImmobilienScout24,Erstbezug! Lichtdurchflutetes Studio direkt am Tempelhofer Hafen,"Tempelhof, Berlin",https://www.immobilienscout24.de/expose/159141336,"1.237,50 €",50 m²
1110.0,48.03,Treptow-Köpenick,,2025,recent,ImmobilienScout24,Spreeduett - Dachgeschoss mit 20 qm Terrasse in Spindlersfeld zum 01.09.2025,"Carl-Spindler-Straße 19, Köpenick, Berlin",https://www.immobilienscout24.de/expose/157477787,1.110 €,"48,03 m²"
1649.0,75.52,Pankow,,2025,recent,ImmobilienScout24,PARAGON APARTMENTS - 2-Zimmer-Wohnung in bester Lage,"Danziger Straße 73, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159724098,1.649 €,"75,52 m²"
2908.57,110.67,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Wunderschöne 4 Zimmer - Gartengeschosswohnung * Terrasse/Gartenanteil * Einbauküche * TG Stellplatz,"Pufendorfstraße 3A-3E, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158465617,"2.908,57 €","110,67 m²"
750.0,24.0,Mitte,,2025,recent,ImmobilienScout24,BERLIN - Doppel Apartment in zentraler Lage,"Koloniestr. 11/12, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159004880,750 €,24 m²
750.0,24.0,Mitte,,2025,recent,ImmobilienScout24,BERLIN - Doppel Apartment in zentraler Lage,"Koloniestr. 11/12, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159275477,750 €,24 m²
630.0,52.0,Treptow-Köpenick,,2025,recent,ImmobilienScout24,Studenten WG für 2 Personen,"Eichbuschallee 55, Plänterwald, Berlin",https://www.immobilienscout24.de/expose/159273451,630 €,52 m²
1961.61,93.41,Mitte,,2025,recent,ImmobilienScout24,Moderne 2 Zimmerwohnung im Zentrum von Berlin,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/151857905,"1.961,61 €","93,41 m²"
6072.78,275.73,Mitte,,2025,recent,ImmobilienScout24,Großzügiges Townhouse mit Terrasse im Herzen von Berlin Mitte,"Leipziger Str. 129, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/87202149,"6.072,78 €","275,73 m²"
3209.0,168.23,Pankow,,2025,recent,ImmobilienScout24,PARAGON APARTMENTS - Hochwertiges Wohnen in bester Lage!,"Danziger Straße 73, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/157766882,3.209 €,"168,23 m²"
600.0,12.0,Treptow-Köpenick,,2025,recent,ImmobilienScout24,Charmantes WG-Zimmer in Altbauwohnung im Herzen von Alt-Treptow!,"Bouchestraße 37, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159002522,600 €,12 m²
2090.0,68.0,Mitte,,2025,recent,ImmobilienScout24,Wunderschöne 2-Zimmerwohnung in Bestlage. Erstbezug & mit Concierge-Service.,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159830039,2.090 €,68 m²
1099.0,42.71,Pankow,,2025,recent,ImmobilienScout24,PARAGON APARTMENTS - moderne Wohnung mit Einbauküche,"Danziger Straße 73, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159774651,1.099 €,"42,71 m²"
1499.0,70.54,Treptow-Köpenick,,2025,recent,ImmobilienScout24,DAHME & KÖNIG - Einzigartige Wohnung mit offener Wohnküche und Garten und optionalem Bootsanleger,"Grünauer Straße 29, Köpenick, Berlin",https://www.immobilienscout24.de/expose/157287094,1.499 €,"70,54 m²"
3149.0,149.68,Pankow,,2025,recent,ImmobilienScout24,"PARAGON - großes, möbliertes Apartment in Prenzlauer Berg","Danziger Straße 73, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159774628,3.149 €,"149,68 m²"
4500.0,182.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Erstbezug: Stilvoller Altbau in Bestlage am Walter-Benjamin-Platz,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159303845,4.500 €,182 m²
3490.0,208.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Gepflegter Altbau in ruhiger Lage                                unweit des Halensees,"Halensee, Berlin",https://www.immobilienscout24.de/expose/159660344,3.490 €,208 m²
680.0,21.0,Pankow,,2025,recent,ImmobilienScout24,1-Zimmer-Apartment der Extraklasse: Vollmöbliert inkl. aller NK,"Rennbahnstraße 83-84, Weißensee, Berlin",https://www.immobilienscout24.de/expose/156209307,680 €,21 m²
1800.0,70.9,Tempelhof-Schöneberg,,2025,recent,ImmobilienScout24,"helle 3 Zimmer mit Parkett, EBK, Duschbad und Balkon in Friedenau","Friedenauer Höhe 23, Friedenau, Berlin",https://www.immobilienscout24.de/expose/158434661,1.800 €,"70,9 m²"
1840.0,67.0,Mitte,,2025,recent,ImmobilienScout24,Unglaublich schöne 3 Zimmer Wohnung in zentraler Umgebung in Friedrichshain.,"Wilhelmine-Gemberg-Weg 1, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/147555989,1.840 €,67 m²
1720.0,50.14,Tempelhof-Schöneberg,,2025,recent,ImmobilienScout24,Super gut gelegene und toll geschnittene 2 Zimmer Wohnung in direkter Umgebung des KaDeWe,"Nürnberger Straße 68, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/148684843,1.720 €,"50,14 m²"
1770.0,86.06,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Moderne 4-Zimmer Wohnung in Kreuzberg beliebtester Gegend direkt am Wasser,"Forster Straße 36-37, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/150469132,1.770 €,"86,06 m²"
1090.0,43.43,Treptow-Köpenick,,2025,recent,ImmobilienScout24,"Blueground ID350, Alt-Treptow","Bouchéstraße 17, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159347665,1.090 €,"43,43 m²"
1140.0,66.61,Treptow-Köpenick,,2025,recent,ImmobilienScout24,"Blueground ID348, Alt-Treptow","Bouchéstraße 17, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159202243,1.140 €,"66,61 m²"
1150.0,61.0,Treptow-Köpenick,,2025,recent,ImmobilienScout24,"Blueground ID347, Alt-Treptow","Bouchéstraße 17, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159202242,1.150 €,61 m²
1100.0,62.4,Treptow-Köpenick,,2025,recent,ImmobilienScout24,"Blueground ID344, Alt-Treptow","Bouchéstraße 17, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159202571,1.100 €,"62,4 m²"
1880.0,126.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Schöne 4 Zimmerwohnung in einem modernen  und beliebten Bezirk,"Reichenberger Straße 126, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/147556025,1.880 €,126 m²
1890.0,61.0,Mitte,,2025,recent,ImmobilienScout24,Hochwertig ausgestattete 2 Zimmer Wohnung in direkter Umgebung des Potsdamer Platz & Nollendorfplatz,"Genthiner Straße 51, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/149778645,1.890 €,61 m²
2649.0,138.18,Pankow,,2025,recent,ImmobilienScout24,PARAGON APARTMENTS- wunderschöne Wohnung mit tollem Ausblick,"Danziger Straße 73, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/157193791,2.649 €,"138,18 m²"
847.55,77.46,Pankow,,2025,recent,ImmobilienScout24,Stilvolle 2-Raum-Wohnung in Berlin Buch (Pankow) ohne Balkon,"Wiltbergstr. 50 Haus 12b, Buch, Berlin",https://www.immobilienscout24.de/expose/159173369,"847,55 €","77,46 m²"
736.95,60.96,Pankow,,2025,recent,ImmobilienScout24,Lichtdurchflutete 2-Zimmerwohnung,"Pistoriusstraße 88, Weißensee, Berlin",https://www.immobilienscout24.de/expose/159734766,"736,95 €","60,96 m²"
710.0,63.43,Pankow,,2025,recent,ImmobilienScout24,2-Zimmer in Niederschönhausen - mit Einbauküche und Stellplatz,"Blumenthalstraße 32, Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/159734959,710 €,"63,43 m²"
4990.0,140.0,Mitte,,2025,recent,ImmobilienScout24,RIDA LUXURY - Berlin-MItte! All in plus! Maisonette LOFT + 2 x Balkon + Hotspot + Designerwohnung,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/151276272,4.990 €,140 m²
1500.0,61.5,Pankow,,2025,recent,ImmobilienScout24,2-Raum-Wohnung Prenzlauer Berg / Pankow mit EBK,"Talstr. 5a, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159495965,1.500 €,"61,5 m²"
1500.0,71.0,Spandau,,2025,recent,ImmobilienScout24,"Exklusive, gepflegte 2,5-Zimmer-Wohnung mit Einbauküche in Berlin Spandau","Neue Bergstraße 1, Spandau (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159938188,1.500 €,71 m²
1399.0,63.0,Mitte,,2025,recent,ImmobilienScout24,*sofort verfügbar* I Attraktive EG-Wohnung mit Terrasse & Möblierung,"Lehrter Str. 25a, Moabit, Berlin",https://www.immobilienscout24.de/expose/159937737,1.399 €,63 m²
950.0,27.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,"Exklusive, neuwertige 1-Raum-Wohnung mit geh. Innenausstattung mit Balkon und EBK","Bossestraße 7, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159936600,950 €,27 m²
1750.0,349.0,Neukölln,,2025,recent,ImmobilienScout24,EG-Wohnung I vollständig saniert I sofort verfügbar I Erstbezug I Einbauküche,"Richardstraße XX, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159937595,1.750 €,349 m²
1490.0,60.0,Mitte,,2025,recent,ImmobilienScout24,Einzugsbereit & stilvoll: Hochwertige 2-Zimmer-Wohnung mit Südbalkon in Toplage Wittenbergplatz,"Tiergarten, Berlin",https://www.immobilienscout24.de/expose/159852472,1.490 €,60 m²
